3081,aluminium,adj. 铝的 n. 铝
3082,conventional,adj. 符合习俗的，传统的；常见的；惯例的
3083,prepare,v. 准备；使适合；装备；起草
3084,elegant,adj. 高雅的，优雅的；讲究的；简炼的；简洁的
3085,present,v. 提出；介绍；呈现；赠送 adj. 现在的；出席的 n. 现在；礼物；瞄准
3086,bachelor,n. 学士；单身汉；（尚未交配的）小雄兽
3087,religious,adj. 宗教的；虔诚的；严谨的；修道的 n. 修道士；尼姑
3088,mailbox,n. 邮箱；邮筒
3089,dizzy,adj. 晕眩的；使人头晕的；昏乱的；心不在焉的；愚蠢的 v. 使头晕眼花；使混乱；使茫然 n. (Dizzy)人名；(英)迪齐
3090,chopsticks,n. 筷子
3091,accustomed,adj. 习惯的；通常的；独有的 v. 使习惯于（accustom的过去分词）
3092,ancient,adj. 古代的；古老的，过时的；年老的 n. 古代人；老人
3093,acquire,v. 获得；取得；学到；捕获
3094,regardless,adj. 不管的；不顾的；不注意的 adv. 不顾后果地；不管怎样，无论如何；不惜费用地
3095,firefighter,n. 消防队员
3096,pineapple,n. [园艺] 菠萝；[园艺] 凤梨 adj. 凤梨科的
3097,impossible,adj. 不可能的；不可能存在的；难以忍受的；不真实的 n. 不可能；不可能的事
3098,classmate,n. 同班同学
3099,pop,abbr. 卖点广告（Point of Purchase）
3100,contribute,v. 贡献，出力；投稿；捐献
3101,license,n. 执照，许可证；特许 v. 许可；特许；发许可证给
3102,peaceful,adj. 和平的，爱好和平的；平静的
3103,probable,adj. 很可能的；可信的 n. 很可能的事；大有希望的候选者
3104,admire,v. 钦佩；赞美
3105,identity,n. 身份；同一性，一致；特性；恒等式
3106,observe,v. 庆祝
3107,profession,n. 职业，专业；声明，宣布，表白
3108,with,prep. 用；随着；支持；和…在一起 n. (With)人名；(德、芬、丹、瑞典)维特
3109,minister,n. 部长；大臣；牧师 v. 执行牧师职务；辅助或伺候某人
3110,enough,adv. 足够地，充足地 n. 很多；充足 adj. 充足的 int. 够了！
3111,cup,n. 杯子；奖杯；酒杯 v. 使成杯状；为…拔火罐
3112,gy,abbr. 灰色（gray）；圭亚那（Guyana） n. 戈瑞
3113,movement,n. 运动；活动；运转；乐章
3114,ending,n. 结局；结尾
3115,centigrade,adj. 摄氏的；[仪] 摄氏温度的；百分度的
3116,ceremony,n. 典礼，仪式；礼节，礼仪；客套，虚礼
3117,point,n. 要点；得分；标点；[机] 尖端 v. 指向；弄尖；加标点于
3118,sniff,v. 嗅；嗤之以鼻 n. 吸，闻；嗤之以鼻；气味；以鼻吸气；吸气声
3119,annoy,v. 骚扰；惹恼；打搅 n. 烦恼（等于annoyance）
3120,architecture,n. 建筑学；建筑风格；建筑式样；架构
3121,television,n. 电视，电视机；电视业
3122,editor,n. 编者，编辑；社论撰写人；编辑装置
3123,criminal,n. 罪犯 adj. 刑事的；犯罪的；罪恶的
3124,dialogue,n. 对话；意见交换 vi. 对话 vt. 用对话表达
3125,per,prep. 每；经；按照；每一 n. (Per)人名；(德、挪、丹、瑞典)佩尔
3126,programme,n. 计划，规划；节目；程序 v. 编程序；制作节目
3127,menu,n. 菜单
3128,pancake,n. 薄烤饼；粉饼；平降（全称pancake landing） vi. 平坠着陆；平展 vt. 使平坠著陆；使平展
3129,her,pron. 她（she的宾格）；她的（she的所有格）；她（指某个国家；一艘船） n. （法）埃尔（人名）
3130,mist,n. 薄雾；视线模糊不清；模糊不清之物 v. 下雾；变模糊
3131,pace,n. 一步；步速；步伐；速度 v. 踱步；缓慢而行
3132,story,n. 故事；小说；新闻报道；来历；假话 vt. 用历史故事画装饰 vi. 说谎
3133,regret,n. 遗憾；抱歉；悲叹 v. 后悔；惋惜；哀悼
3134,grocer,n. 杂货店；食品商
3135,celebration,n. 庆典，庆祝会；庆祝；颂扬
3136,build,v. 建立；建筑 n. 构造；体形；体格
3137,smoke,n. 烟；抽烟；无常的事物 v. 冒烟，吸烟；抽烟；弥漫
3138,confuse,v. 使混乱；使困惑
3139,cottage,n. 小屋；村舍；（农舍式的）小别墅
3140,manage,v. 管理；经营；控制；设法
3141,lovely,adj. 可爱的；令人愉快的；爱恋的；秀丽的，优美的 n. 美女；可爱的东西
3142,rude,adj. 粗鲁的；无礼的；狂暴的；未开化的 n. (Rude)人名；(英、西、瑞典)鲁德；(法)吕德
3143,nursing,n. 护理；看护；养育 v. 看护；养育（nurse的ing形式）
3144,compensate,v. 补偿，赔偿；抵消
3145,yourselves,pron. 你们自己；你们本人（yourself的复数）
3146,always,adv. 永远，一直；总是；常常
3147,origin,n. 起源；原点；出身；开端
3148,distinction,n. 区别；差别；特性；荣誉、勋章
3149,begin,v. 开始 n. (Begin)人名；(以、德)贝京；(英)贝让
3150,garlic,n. 大蒜；蒜头
3151,tailor,v. 剪裁；使合适 n. 裁缝
3152,off,prep. 离开；脱落 adv. 切断；走开 adj. 远离的；空闲的
3153,unit,n. 单位，单元；装置；[军] 部队；部件
3154,allergic,adj. 对…过敏的；对…极讨厌的
3155,finger,n. 手指；指针，指状物 v. 伸出；用手指拨弄
3156,upstairs,adv. 在楼上，向楼上；上楼；往楼上 adj. 楼上的 n. 楼上
3157,misunderstand,v. 误解；误会
3158,cater,v. 投合，迎合；满足需要；提供饮食及服务 n. (Cater)人名；(英)凯特
3159,riddle,v. 解谜；给出谜；充满于 n. 谜语；粗筛；谜一般的人、东西、事情等
3160,huge,adj. 巨大的；庞大的；无限的 n. (Huge)人名；(英)休奇
3161,centimetre,n. 厘米；公分
3162,more,adv. 更多；此外；更大程度地 adj. 更多的；附加的 pron. 更多的数量 n. 更多
3163,unable,adj. 不会的，不能的；[劳经] 无能力的；不能胜任的
3164,telescope,v. 压缩；使套叠 n. 望远镜；缩叠式旅行袋
3165,castle,n. 城堡；象棋中的车 v. 置…于城堡中；筑城堡防御
3166,noisy,adj. 嘈杂的；喧闹的；聒噪的
3167,which,pron. 哪/那一个；哪/那一些 adj. 哪一个；哪一些
3168,equip,v. 装备，配备
3169,rain,n. 雨；下雨；雨天；雨季 v. 下雨；降雨
3170,hill,n. 小山；丘陵；斜坡；山冈
3171,doctor,v. 修理；篡改，伪造；为…治病；授以博士学位 n. 医生；博士
3172,incorrect,adj. 错误的，不正确的；不适当的；不真实的
3173,help,v. 帮助；促进；治疗；补救 n. 帮助；补救办法；帮忙者；有益的东西
3174,room,n. 房间；空间；余地；机会；房间里所有的人 v. 为…提供住处；租房，合住；投宿，住宿；留…住宿
3175,park,n. 公园；[交] 停车场 v. 停放；放置；寄存
3176,idiom,n. 成语，习语；土话
3177,beneficial,adj. 有益的，有利的；可享利益的
3178,incident,n. 事件，事变；插曲 adj. [光] 入射的；附带的；易发生的，伴随而来的
3179,text,n. [计] 文本；课文；主题 v. 发短信
3180,strength,n. 力量；力气；兵力；长处
3181,their,pron. 他们的，她们的；它们的 n. (Their)人名；(英)蒂尔；(芬、瑞典)泰尔
3182,material,adj. 重要的；物质的，实质性的；肉体的 n. 材料，原料；物资；布料
3183,receipt,n. 收到；收据；收入 v. 收到
3184,actor,n. 男演员；行动者；作用物
3185,globe,n. 地球；地球仪；球体 vt. 使…成球形 vi. 成球状
3186,chief,n. 首领；酋长；主要部分 adj. 首席的；主要的；主任的 adv. 主要地；首要地
3187,politics,n. 政治，政治学；政治活动；政纲
3188,heart,n. 心脏；感情；勇气；心形；要点 vt. 鼓励；铭记 vi. 结心
3189,chew,n. 咀嚼；咀嚼物 v. 嚼碎，咀嚼
3190,extension,n. 延长；延期；扩大；伸展；电话分机
3191,botanical,adj. 植物学的 n. 植物性药材
3192,lame,adj. 跛足的；僵痛的；不完全的；无说服力的；差劲的，蹩脚的 v. 变跛
3193,rectangle,n. 矩形；长方形
3194,thief,n. 小偷，贼
3195,brand,v. 铭刻于，铭记；打烙印于；印…商标于 n. 商标，牌子；烙印
3196,litter,n. 垃圾；轿，担架；一窝（动物的幼崽）；凌乱 v. 乱丢；给…垫褥草；把…弄得乱七八糟
3197,sneaker,n. 运动鞋；卑鄙者；鬼鬼祟祟做事的人
3198,abstract,n. 摘要；抽象；抽象的概念 adj. 抽象的；深奥的 v. 摘要；提取；使……抽象化；转移(注意力、兴趣等)；使心不在焉
3199,nowadays,adv. 现今；时下 n. 当今
3200,unimportant,adj. 不重要的；琐碎的
3201,just,adv. 只是，仅仅；刚才，刚刚；正好，恰好；实在；刚要 adj. 公正的，合理的；正直的，正义的；正确的；公平的；应得的 n. (Just)人名；(英)贾斯特；(法)朱斯特；(德、匈、波、捷、挪)尤斯特；(西)胡斯特
3202,acknowledge,v. 承认；答谢；报偿；告知已收到
3203,enlarge,v. 扩大；放大；详述
3204,Switzerland,n. 瑞士（欧洲国家）
3205,conclusion,n. 结论；结局；推论
3206,theirs,pron. 他们的；她们的；它们的
3207,labourer,n. 劳动者；劳工
3208,forbid,v. 禁止；不准；不允许；〈正式〉严禁
3209,weekly,adj. 每周的；周刊的；一周一次的 n. 周刊 adv. 每周一次；逐周
3210,skip,v. 跳跃；跳绳；遗漏；跳读 n. 跳跃；跳读
3211,something,pron. 某事；某物 n. 重要的人；值得重视的事 adv. 非常；有点；大约 adj. 大约；有点象
3212,themselves,pron. 他们自己；他们亲自
3213,net,n. 网；网络；净利；实价 v. 编网 adj. 纯粹的；净余的
3214,rail,n. 铁轨；扶手；横杆；围栏 v. 抱怨；责骂
3215,interrupt,v. 中断；打断；插嘴；妨碍 n. 中断
3216,case,n. 情况；实例；箱 v. 包围；把…装于容器中
3217,bless,v. 祝福；保佑；赞美 n. (Bless)人名；(英、意、德、匈)布莱斯
3218,shoot,v. 射击，射中；拍摄；发芽；使爆炸；给…注射 n. 射击；摄影；狩猎；急流
3219,upward,adj. 向上的；上升的 adv. 向上
3220,atmosphere,n. 气氛；大气；空气
3221,consistent,adj. 始终如一的，一致的；坚持的
3222,organization,n. 组织；机构；体制；团体
3223,each,adj. 每；各自的 adv. 每个；各自 pron. 每个；各自
3224,stone,n. 石头；结石；[宝] 宝石 adj. 石的，石制的 v. 向扔石块；用石头铺
3225,afternoon,n. 午后，下午
3226,loud,adj. 大声的，高声的；不断的；喧吵的 adv. 大声地，高声地，响亮地 n. (Loud)人名；(英)劳德
3227,foot,n. 脚；英尺；步调；末尾 v. 步行；跳舞；总计
3228,sunglasses,n. 太阳镜；凸透镜（sunglass的复数）
3229,hilly,adj. 丘陵的；陡的；多小山的；多坡的 n. (Hilly)人名；(阿拉伯)希利
3230,command,v. 命令，指挥；控制 n. 指挥，控制；命令；司令部
3231,string,n. 线，弦，细绳；一串，一行
3232,thus,adv. 因此；从而；这样；如此 conj. 因此 n. 乳香
3233,percent,n. 百分比，百分率；部分；百分数 adj. 百分之…的 adv. 以百分之…地
3234,banana,n. 香蕉；喜剧演员；大鹰钩鼻
3235,thick,n. 最拥挤部分；活动最多部分；事物的粗大浓密部分 adj. 厚的；浓的；粗大的 adv. 密集地；浓浓地，厚厚地
3236,far,adv. 很；遥远地；久远地；到很远的距离；到很深的程度 adj. 远的；久远的 n. 远方
3237,astronaut,n. 宇航员，航天员；太空旅行者
3238,much,adv. 非常，很 adj. 大量的 n. 许多，大量 pron. 许多，大量
3239,security,n. 安全；保证；证券；抵押品 adj. 安全的；保安的；保密的
3240,rigid,adj. 严格的；僵硬的，死板的；坚硬的；精确的
3241,keeper,n. 监护人；饲养员；看守人；管理人
3242,backward,adj. 向后的；反向的；发展迟缓的 adv. 向后地；相反地
3243,uncle,n. 叔叔；伯父；伯伯；舅父；姨丈；姑父
3244,reality,n. 现实；实际；真实
3245,rot,n. 腐烂；腐败；腐坏 v. 腐烂；腐败；堕落 int. （表示厌恶、蔑视、烦恼等）胡说；糟了
3246,receive,v. 收到；接待；接纳
3247,bee,n. 蜜蜂，蜂；勤劳的人
3248,appreciation,n. 欣赏，鉴别；增值；感谢
3249,chairman,n. 主席，会长；董事长
3250,swift,n. 褐雨燕 adj. 快的；迅速的；敏捷的；立刻的 adv. 迅速地
3251,lavatory,n. 厕所，盥洗室
3252,judge,v. 判断；审判 n. 法官；裁判员
3253,tough,adj. 艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的 n. 恶棍 v. 坚持；忍受，忍耐 adv. 强硬地，顽强地
3254,biochemistry,n. 生物化学
3255,dull,adj. 钝的；迟钝的；无趣的；呆滞的；阴暗的 v. 使迟钝；使阴暗；缓和 n. (Dull)人名；(罗、匈)杜尔；(柬)杜；(英)达尔
3256,king,n. 国王；最有势力者；王棋 vi. 统治；做国王 vt. 立…为王 adj. 主要的，最重要的，最大的
3257,crash,n. 撞碎；坠毁；破产；轰隆声；睡觉 v. 摔碎；坠落；发出隆隆声；(金融企业等)破产
3258,church,n. 教堂；礼拜；教派 adj. 教会的；礼拜的 v. 领…到教堂接受宗教仪式
3259,language,n. 语言；语言文字；表达能力
3260,boundary,n. 边界；范围；分界线
3261,cheat,v. 欺骗；骗取 n. 欺骗，作弊；骗子
3262,cocoa,n. 可可粉；可可豆；可可饮料；深褐色
3263,idea,n. 想法；主意；概念
3264,climb,v. 爬；攀登；上升 n. 爬；攀登
3265,upset,v. 使心烦；颠覆；扰乱 adj. 心烦的；混乱的；弄翻的 n. 混乱；翻倒；颠覆
3266,Thursday,n. 星期四
3267,performance,n. 性能；绩效；表演；执行；表现
3268,appeal,v. 呼吁，恳求；上诉；诉诸，求助；有吸引力，迎合爱好；（体育比赛中）诉诸裁判 n. 呼吁，请求；吸引力，感染力；上诉；诉诸裁判
3269,national,adj. 国家的；国民的；民族的；国立的 n. 国民
3270,socket,n. 插座；窝，穴；牙槽 vt. 给…配插座
3271,burglar,n. 夜贼，窃贼
3272,owner,n. [经] 所有者；物主
3273,grow,v. 发展；生长；渐渐变得… n. (Grow)人名；(英)格罗
3274,beautiful,adj. 美丽的
3275,fierce,adj. 凶猛的；猛烈的；暴躁的 n. (Fierce)人名；(英)菲尔斯
3276,pedestrian,adj. 徒步的；缺乏想像力的 n. 行人；步行者
3277,court,n. 法院；球场；朝廷；奉承 v. 招致（失败、危险等）；向…献殷勤；设法获得
3278,badminton,n. 羽毛球
3279,postbox,n. 邮箱
3280,photo,n. 照片
3281,onion,n. 洋葱；洋葱头
3282,meat,n. 肉，肉类（食用）
3283,Atlantic,n. 大西洋 adj. 大西洋的
3284,voyage,n. 航行；航程；旅行记 v. 航行；航海
3285,excellent,adj. 卓越的；极好的；杰出的
3286,telegraph,n. [通信] 电报机，电报 v. 电汇；流露出；打电报给…
3287,breakthrough,n. 突破；突破性进展
3288,cause,n. 原因；事业；目标 v. 引起；使遭受
3289,swap,n. 交换；交换之物 v. 与交换；以作交换
3290,nervous,adj. 神经的；紧张不安的；强健有力的
3291,thorough,adj. 彻底的；十分的；周密的
